timeOpen,Close,Open,High,Low,volume,Chg.(%)
2019/8/8,12191.60 ,12015.90 ,12236.60 ,11727.00 ,592.15K,0.01 
2019/8/7,12013.90 ,11481.00 ,12114.50 ,11406.40 ,702.85K,0.05 
2019/8/6,11480.90 ,11817.60 ,12291.90 ,11237.00 ,807.58K,(0.03)
2019/8/5,11816.80 ,10934.80 ,11922.30 ,10934.80 ,769.63K,0.08 
2019/8/4,10934.60 ,10816.10 ,11017.70 ,10568.80 ,585.71K,0.01 
2019/8/3,10815.70 ,10519.90 ,10893.60 ,10504.50 ,508.75K,0.03 
2019/8/2,10520.10 ,10380.50 ,10664.80 ,10330.50 ,578.29K,0.01 
2019/8/1,10380.00 ,10081.90 ,10459.00 ,9890.60 ,608.37K,0.03 
2019/7/31,10082.00 ,9580.30 ,10100.00 ,9562.40 ,589.84K,0.05 
2019/7/30,9580.70 ,9580.00 ,9703.00 ,9483.00 ,511.51K,0.00 
2019/7/29,9580.90 ,9728.50 ,9835.40 ,9502.50 ,510.90K,(0.02)
2019/7/28,9727.80 ,9491.10 ,9798.50 ,9401.10 ,518.59K,0.02 
2019/7/27,9492.10 ,9830.40 ,10232.30 ,9389.10 ,661.89K,(0.03)
2019/7/26,9831.00 ,9945.20 ,10436.10 ,9724.20 ,493.75K,(0.01)
2019/7/25,9945.30 ,9804.70 ,10203.50 ,9776.60 ,545.85K,0.01 
2019/7/24,9804.30 ,9887.20 ,9945.30 ,9584.00 ,639.54K,(0.01)
2019/7/23,9888.70 ,10412.80 ,10414.70 ,9865.40 ,663.38K,(0.05)
2019/7/22,10412.50 ,10715.10 ,10806.30 ,10196.50 ,591.27K,(0.03)
2019/7/21,10714.40 ,10827.00 ,10883.80 ,10442.50 ,562.17K,(0.01)
2019/7/20,10826.70 ,10571.90 ,11155.60 ,10462.00 ,668.94K,0.02 
2019/7/19,10571.50 ,10651.60 ,10758.40 ,10160.70 ,727.79K,(0.01)
2019/7/18,10651.40 ,9723.10 ,10787.10 ,9390.00 ,974.49K,0.10 
2019/7/17,9723.20 ,9425.10 ,9983.60 ,9082.60 ,1.03M,0.03 
2019/7/16,9424.80 ,10844.00 ,11019.50 ,9375.30 ,1.05M,(0.13)
2019/7/15,10845.90 ,10199.90 ,11064.70 ,9885.40 ,956.52K,0.06 
2019/7/14,10200.10 ,11364.30 ,11448.70 ,10128.90 ,840.76K,(0.10)
2019/7/13,11364.90 ,11762.80 ,11798.40 ,10839.40 ,747.71K,(0.03)
2019/7/12,11762.10 ,11343.70 ,11881.40 ,11109.80 ,738.17K,0.04 
2019/7/11,11342.30 ,12111.60 ,12111.60 ,11029.00 ,943.13K,(0.06)
2019/7/10,12110.60 ,12542.80 ,13134.40 ,11594.90 ,1.11M,(0.03)
2019/7/9,12541.50 ,12250.60 ,12772.90 ,12111.20 ,847.84K,0.02 
2019/7/8,12252.60 ,11415.80 ,12332.30 ,11304.80 ,695.60K,0.07 
2019/7/7,11415.90 ,11267.90 ,11524.60 ,11108.10 ,601.93K,0.01 
2019/7/6,11268.00 ,10969.80 ,11650.20 ,10967.90 ,688.96K,0.03 
2019/7/5,10970.20 ,11159.70 ,11381.80 ,10810.30 ,772.67K,(0.02)
2019/7/4,11163.10 ,11899.30 ,11948.00 ,11087.10 ,840.34K,(0.06)
2019/7/3,11900.80 ,10835.90 ,11931.80 ,10835.90 ,998.73K,0.10 
2019/7/2,10835.90 ,10615.50 ,10923.50 ,9728.50 ,1.12M,0.02 
2019/7/1,10616.60 ,10821.40 ,11254.50 ,10041.60 ,1.04M,(0.02)
2019/6/30,10818.60 ,11906.00 ,12179.30 ,10765.40 ,880.77K,(0.09)
2019/6/29,11906.50 ,12408.00 ,12422.90 ,11490.80 ,834.62K,(0.04)
2019/6/28,12409.10 ,11288.40 ,12461.80 ,10970.50 ,1.09M,0.10 
2019/6/27,11287.80 ,13062.40 ,13422.00 ,10493.50 ,1.59M,(0.14)
2019/6/26,13063.80 ,11811.60 ,13929.80 ,11747.30 ,1.48M,0.11 
2019/6/25,11809.90 ,11046.60 ,11833.90 ,11033.70 ,781.09K,0.07 
2019/6/24,11046.40 ,10897.30 ,11114.40 ,10622.60 ,566.96K,0.01 
2019/6/23,10897.10 ,10721.50 ,11361.30 ,10557.80 ,683.79K,0.02 
2019/6/22,10721.70 ,10178.10 ,11160.50 ,10031.30 ,1.09M,0.05 
2019/6/21,10179.30 ,9517.70 ,10184.30 ,9517.40 ,769.12K,0.07 
2019/6/20,9517.00 ,9255.00 ,9583.90 ,9188.40 ,693.62K,0.03 
2019/6/19,9255.40 ,9080.70 ,9295.10 ,9044.00 ,587.57K,0.02 
2019/6/18,9080.60 ,9318.90 ,9336.10 ,8962.70 ,723.17K,(0.03)
2019/6/17,9318.80 ,8961.00 ,9438.10 ,8959.80 ,738.80K,0.04 
2019/6/16,8962.50 ,8812.20 ,9332.00 ,8771.10 ,849.77K,0.02 
2019/6/15,8812.50 ,8655.80 ,8856.70 ,8582.30 ,608.69K,0.02 
2019/6/14,8656.10 ,8218.60 ,8685.30 ,8153.20 ,643.17K,0.05 
2019/6/13,8219.00 ,8132.40 ,8306.10 ,8028.60 ,574.21K,0.01 
2019/6/12,8133.10 ,7888.00 ,8198.10 ,7805.80 ,607.89K,0.03 
2019/6/11,7888.00 ,7987.80 ,8010.40 ,7714.50 ,579.00K,(0.01)
2019/6/10,7987.80 ,7635.00 ,8012.80 ,7523.60 ,641.38K,0.05 
2019/6/9,7635.00 ,7901.60 ,7937.50 ,7516.90 ,554.48K,(0.03)
2019/6/8,7901.40 ,7985.30 ,8044.40 ,7770.50 ,485.81K,(0.01)
2019/6/7,7985.20 ,7785.80 ,8099.40 ,7749.40 ,588.87K,0.03 
2019/6/6,7784.90 ,7779.60 ,7861.40 ,7480.40 ,651.82K,0.00 
2019/6/5,7779.10 ,7685.60 ,7885.00 ,7590.40 ,762.94K,0.01 
2019/6/4,7685.50 ,8118.10 ,8118.10 ,7494.00 ,966.95K,(0.05)
2019/6/3,8124.80 ,8728.60 ,8734.90 ,8102.70 ,739.45K,(0.07)
2019/6/2,8728.60 ,8545.80 ,8807.70 ,8534.80 ,614.54K,0.02 
2019/6/1,8545.70 ,8556.90 ,8615.80 ,8454.00 ,686.75K,(0.00)
2019/5/31,8558.30 ,8271.40 ,8578.80 ,8135.00 ,858.41K,0.03 
2019/5/30,8271.90 ,8647.80 ,9045.90 ,8054.70 ,1.04M,(0.04)
2019/5/29,8647.80 ,8715.60 ,8747.20 ,8435.30 ,15.43M,(0.01)
2019/5/28,8716.30 ,8759.40 ,8794.10 ,8568.80 ,763.20K,(0.01)
2019/5/27,8760.10 ,8628.90 ,8902.80 ,8607.30 ,907.96K,0.02 
2019/5/26,8630.20 ,8029.60 ,8718.60 ,7866.50 ,872.12K,0.08 
2019/5/25,8027.40 ,7971.40 ,8090.10 ,7919.10 ,691.27K,0.01 
2019/5/24,7970.10 ,7852.80 ,8124.10 ,7775.40 ,868.47K,0.02 
2019/5/23,7852.10 ,7637.20 ,7939.10 ,7486.80 ,815.14K,0.03 
2019/5/22,7635.70 ,7928.70 ,7999.00 ,7545.90 ,821.40K,(0.04)
2019/5/21,7930.30 ,7965.00 ,8056.80 ,7813.20 ,804.88K,(0.00)
2019/5/20,7965.30 ,8156.40 ,8156.40 ,7604.00 ,958.81K,(0.02)
2019/5/19,8157.20 ,7261.90 ,8253.40 ,7252.30 ,1.08M,0.12 
2019/5/18,7262.60 ,7359.90 ,7458.50 ,7189.40 ,865.53K,(0.01)
2019/5/17,7359.50 ,7871.90 ,7924.00 ,6998.60 ,1.43M,(0.07)
2019/5/16,7871.80 ,8164.80 ,8293.30 ,7720.40 ,1.18M,(0.04)
2019/5/15,8164.60 ,7994.80 ,8225.30 ,7856.50 ,1.13M,0.02 
2019/5/14,7994.60 ,7806.40 ,8323.90 ,7674.00 ,1.33M,0.02 
2019/5/13,7806.00 ,6984.70 ,8058.30 ,6893.10 ,1.20M,0.12 
2019/5/12,6984.80 ,7190.00 ,7518.90 ,6802.60 ,1.35M,(0.03)
2019/5/11,7190.30 ,6386.60 ,7373.80 ,6386.50 ,1.31M,0.13 
2019/5/10,6386.00 ,6194.30 ,6466.60 ,6157.80 ,907.94K,0.03 
2019/5/9,6191.50 ,5990.50 ,6206.00 ,5990.00 ,799.96K,0.03 
2019/5/8,5990.30 ,5849.40 ,6011.30 ,5799.10 ,757.13K,0.02 
2019/5/7,5849.50 ,5745.50 ,6019.80 ,5745.50 ,955.88K,0.02 
2019/5/6,5745.10 ,5775.10 ,5801.40 ,5630.50 ,755.39K,(0.01)
2019/5/5,5774.90 ,5830.80 ,5838.20 ,5708.20 ,709.02K,(0.01)
2019/5/4,5830.90 ,5768.00 ,5899.20 ,5605.00 ,920.61K,0.01 
2019/5/3,5766.80 ,5493.60 ,5844.20 ,5478.70 ,1.04M,0.05 
2019/5/2,5493.80 ,5384.60 ,5530.80 ,5370.00 ,722.23K,0.02 
2019/5/1,5384.20 ,5321.10 ,5396.30 ,5319.50 ,623.64K,0.01 
2019/4/30,5320.80 ,5235.40 ,5336.60 ,5195.90 ,697.42K,0.02 
2019/4/29,5235.00 ,5302.40 ,5322.90 ,5188.90 ,775.82K,(0.01)
2019/4/28,5302.30 ,5265.70 ,5332.50 ,5234.40 ,681.41K,0.01 
2019/4/27,5265.90 ,5298.20 ,5318.10 ,5225.40 ,833.13K,(0.01)
2019/4/26,5298.30 ,5209.20 ,5469.30 ,5159.30 ,1.03M,0.02 
2019/4/25,5209.10 ,5415.60 ,5528.20 ,5137.40 ,955.36K,(0.04)
2019/4/24,5415.60 ,5511.20 ,5589.60 ,5346.80 ,994.04K,(0.02)
2019/4/23,5511.60 ,5346.50 ,5594.40 ,5291.40 ,900.00K,0.03 
2019/4/22,5346.70 ,5248.20 ,5370.20 ,5170.20 ,920.77K,0.02 
2019/4/21,5243.50 ,5290.20 ,5308.20 ,5189.80 ,811.41K,(0.01)
2019/4/20,5290.20 ,5241.00 ,5327.00 ,5240.20 ,782.32K,0.01 
2019/4/19,5241.00 ,5264.80 ,5282.40 ,5192.10 ,787.09K,(0.00)
2019/4/18,5264.70 ,5208.30 ,5293.10 ,5205.00 ,727.97K,0.01 
2019/4/17,5208.30 ,5182.10 ,5230.90 ,5165.50 ,806.52K,0.01 
2019/4/16,5180.90 ,5031.40 ,5198.40 ,5014.40 ,631.05K,0.03 
2019/4/15,5032.30 ,5135.10 ,5168.00 ,4964.20 ,688.20K,(0.02)
2019/4/14,5134.80 ,5052.00 ,5153.50 ,5010.70 ,566.38K,0.02 
2019/4/13,5051.80 ,5054.20 ,5093.40 ,5011.60 ,577.16K,(0.00)
2019/4/12,5054.20 ,5022.70 ,5080.50 ,4889.20 ,779.14K,0.01 
2019/4/11,5022.60 ,5307.70 ,5337.00 ,4948.00 ,943.49K,(0.05)
2019/4/10,5307.80 ,5158.40 ,5404.10 ,5142.90 ,837.51K,0.03 
2019/4/9,5158.40 ,5245.00 ,5245.90 ,5095.20 ,784.62K,(0.02)
2019/4/8,5245.20 ,5173.50 ,5300.60 ,5060.50 ,928.23K,0.01 
2019/4/7,5173.60 ,5046.10 ,5219.50 ,5033.70 ,841.27K,0.03 
2019/4/6,5046.20 ,5010.00 ,5198.40 ,4947.90 ,952.18K,0.01 
2019/4/5,5010.20 ,4902.50 ,5029.40 ,4888.30 ,851.72K,0.02 
2019/4/4,4902.40 ,4968.70 ,5042.50 ,4789.20 ,1.05M,(0.01)
2019/4/3,4968.70 ,4859.30 ,5278.40 ,4814.00 ,13.83M,0.02 
2019/4/2,4859.30 ,4145.10 ,4899.60 ,4143.50 ,14.77M,0.17 
2019/4/1,4145.10 ,4102.30 ,4159.10 ,4076.80 ,3.22M,0.01 
2019/3/31,4102.30 ,4111.80 ,4121.90 ,4082.20 ,2.43M,(0.00)
2019/3/30,4111.80 ,4103.70 ,4138.10 ,4057.10 ,2.55M,0.00 
2019/3/29,4102.20 ,4025.70 ,4123.10 ,4022.60 ,3.30M,0.02 
2019/3/28,4025.60 ,4041.70 ,4041.70 ,4008.40 ,2.11M,(0.00)
2019/3/27,4041.70 ,3942.80 ,4043.30 ,3936.20 ,2.78M,0.03 
2019/3/26,3942.80 ,3937.10 ,3950.70 ,3899.90 ,2.53M,0.00 
2019/3/25,3937.00 ,3994.80 ,4000.50 ,3897.90 ,2.86M,(0.01)
2019/3/24,3994.70 ,4002.60 ,4005.70 ,3967.00 ,2.04M,(0.00)
2019/3/23,4002.50 ,3990.40 ,4018.20 ,3980.80 ,2.00M,0.00 
2019/3/22,3990.40 ,3982.20 ,4005.70 ,3971.80 ,2.83M,0.00 
2019/3/21,3982.20 ,4041.20 ,4064.00 ,3923.80 ,3.88M,(0.01)
2019/3/20,4041.20 ,4017.00 ,4050.00 ,3985.30 ,3.18M,0.01 
2019/3/19,4017.00 ,3990.20 ,4029.90 ,3972.40 ,2.99M,0.01 
2019/3/18,3990.20 ,3981.50 ,4032.30 ,3958.50 ,2.62M,0.00 
2019/3/17,3981.50 ,4006.40 ,4009.80 ,3956.30 ,1.87M,(0.01)
2019/3/16,4006.40 ,3924.40 ,4050.60 ,3923.70 ,3.46M,0.02 
2019/3/15,3924.30 ,3879.00 ,3935.70 ,3874.80 ,3.11M,0.01 
2019/3/14,3879.00 ,3865.10 ,3914.70 ,3828.40 ,2.86M,0.00 
2019/3/13,3865.10 ,3885.90 ,3894.70 ,3847.40 ,2.28M,(0.01)
2019/3/12,3886.00 ,3870.30 ,3900.10 ,3817.10 ,2.90M,0.00 
2019/3/11,3870.30 ,3915.20 ,3935.50 ,3842.40 ,3.19M,(0.01)
2019/3/10,3915.20 ,3944.40 ,3944.50 ,3889.20 ,1.89M,(0.01)
2019/3/9,3944.30 ,3865.60 ,3964.00 ,3859.70 ,2.48M,0.02 
2019/3/8,3865.90 ,3875.10 ,3929.00 ,3810.70 ,2.96M,(0.00)
2019/3/7,3875.10 ,3863.10 ,3907.40 ,3847.90 ,2.60M,0.00 
2019/3/6,3863.00 ,3857.20 ,3887.30 ,3816.70 ,2.52M,0.00 
2019/3/5,3857.20 ,3715.90 ,3873.20 ,3705.70 ,3.82M,0.04 
2019/3/4,3715.90 ,3809.70 ,3828.40 ,3681.80 ,2.85M,(0.02)
2019/3/3,3809.50 ,3823.20 ,3836.60 ,3789.70 ,1.51M,(0.00)
2019/3/2,3823.10 ,3821.90 ,3843.20 ,3783.60 ,1.61M,0.00 
2019/3/1,3821.90 ,3816.70 ,3855.80 ,3816.40 ,1.74M,0.00 
2019/2/28,3816.60 ,3814.60 ,3883.70 ,3783.30 ,2.31M,0.00 
2019/2/27,3814.60 ,3810.30 ,3836.40 ,3701.90 ,2.82M,0.00 
2019/2/26,3810.30 ,3833.50 ,3845.50 ,3775.00 ,2.09M,(0.01)
2019/2/25,3833.70 ,3755.70 ,3870.70 ,3753.80 ,765.87K,0.02 
2019/2/24,3755.20 ,4120.50 ,4194.20 ,3738.70 ,977.78K,(0.09)
2019/2/23,4120.40 ,3965.20 ,4152.60 ,3939.40 ,727.85K,0.04 
2019/2/22,3965.20 ,3937.40 ,3983.10 ,3931.70 ,649.55K,0.01 
2019/2/21,3936.60 ,3972.00 ,4011.50 ,3909.20 ,668.16K,(0.01)
2019/2/20,3972.40 ,3914.30 ,3983.60 ,3881.20 ,698.01K,0.01 
2019/2/19,3914.30 ,3896.40 ,3993.80 ,3863.70 ,1.44M,0.00 
2019/2/18,3896.00 ,3664.20 ,3903.70 ,3655.10 ,933.15K,0.06 
2019/2/17,3664.20 ,3616.80 ,3689.90 ,3607.90 ,580.51K,0.01 
2019/2/16,3616.80 ,3604.70 ,3641.90 ,3599.70 ,485.63K,0.00 
2019/2/15,3604.70 ,3592.60 ,3648.30 ,3581.40 ,516.21K,0.00 
2019/2/14,3592.60 ,3611.50 ,3624.50 ,3580.20 ,498.14K,(0.01)
2019/2/13,3611.50 ,3632.00 ,3663.50 ,3599.20 ,558.02K,(0.01)
2019/2/12,3632.00 ,3631.80 ,3656.40 ,3594.40 ,545.82K,0.00 
2019/2/11,3631.80 ,3678.80 ,3681.10 ,3623.80 ,517.28K,(0.01)
2019/2/10,3679.00 ,3661.00 ,3680.60 ,3617.10 ,501.90K,0.00 
2019/2/9,3661.40 ,3661.60 ,3675.30 ,3633.20 ,454.80K,(0.00)
2019/2/8,3661.70 ,3397.30 ,3721.10 ,3382.50 ,699.23K,0.08 
2019/2/7,3397.70 ,3404.90 ,3421.80 ,3390.30 ,471.36K,(0.00)
2019/2/6,3404.30 ,3468.50 ,3478.00 ,3383.90 ,514.21K,(0.02)
2019/2/5,3468.40 ,3463.00 ,3485.90 ,3450.30 ,460.95K,0.00 
2019/2/4,3462.80 ,3459.00 ,3479.70 ,3437.10 ,503.92K,0.00 
2019/2/3,3459.10 ,3502.30 ,3507.80 ,3431.30 ,451.66K,(0.01)
2019/2/2,3502.50 ,3467.90 ,3514.50 ,3447.80 ,443.60K,0.01 
2019/2/1,3467.90 ,3437.70 ,3485.70 ,3415.30 ,481.58K,0.01 
2019/1/31,3437.20 ,3460.00 ,3484.70 ,3427.00 ,477.07K,(0.01)
2019/1/30,3460.00 ,3414.60 ,3479.00 ,3394.20 ,600.25K,0.01 
2019/1/29,3414.80 ,3442.80 ,3450.10 ,3368.20 ,585.46K,(0.01)
2019/1/28,3442.80 ,3555.80 ,3561.20 ,3395.70 ,620.85K,(0.03)
2019/1/27,3555.60 ,3570.90 ,3583.20 ,3509.20 ,464.02K,(0.00)
2019/1/26,3570.90 ,3572.00 ,3652.50 ,3556.10 ,432.55K,(0.00)
2019/1/25,3572.00 ,3574.30 ,3582.60 ,3542.20 ,448.89K,(0.00)
2019/1/24,3574.30 ,3561.40 ,3587.00 ,3539.70 ,428.60K,0.00 
2019/1/23,3561.50 ,3580.10 ,3608.30 ,3532.80 ,445.87K,(0.01)
2019/1/22,3580.10 ,3536.90 ,3607.90 ,3465.20 ,447.70K,0.01 
2019/1/21,3536.70 ,3542.70 ,3561.40 ,3505.40 ,394.17K,(0.00)
2019/1/20,3542.30 ,3676.20 ,3699.10 ,3503.90 ,563.31K,(0.04)
2019/1/19,3677.80 ,3605.80 ,3715.20 ,3604.10 ,537.06K,0.02 
2019/1/18,3605.60 ,3626.30 ,3627.90 ,3575.70 ,488.16K,(0.01)
2019/1/17,3626.40 ,3588.10 ,3636.70 ,3554.80 ,525.10K,0.01 
2019/1/16,3588.00 ,3570.60 ,3644.10 ,3561.40 ,487.34K,0.00 
2019/1/15,3571.30 ,3637.50 ,3660.80 ,3545.70 ,544.85K,(0.02)
2019/1/14,3638.10 ,3490.40 ,3672.00 ,3490.40 ,539.93K,0.04 
2019/1/13,3490.20 ,3597.30 ,3617.60 ,3473.20 ,452.79K,(0.03)
2019/1/12,3597.20 ,3616.60 ,3633.90 ,3561.30 ,435.06K,(0.01)
2019/1/11,3616.50 ,3603.30 ,3655.70 ,3563.10 ,551.64K,0.00 
2019/1/10,3603.70 ,3978.90 ,4007.70 ,3562.10 ,697.31K,(0.09)
2019/1/9,3978.00 ,3971.00 ,4014.20 ,3957.50 ,473.42K,0.00 
2019/1/8,3971.00 ,3985.80 ,4070.50 ,3943.10 ,514.08K,(0.00)
2019/1/7,3985.90 ,4004.30 ,4028.00 ,3945.50 ,500.88K,(0.00)
2019/1/6,4004.10 ,3785.70 ,4034.10 ,3758.50 ,529.89K,0.06 
2019/1/5,3785.40 ,3802.80 ,3846.70 ,3769.00 ,468.45K,(0.00)
2019/1/4,3802.70 ,3780.50 ,3823.90 ,3720.00 ,488.70K,0.01 
2019/1/3,3780.10 ,3874.10 ,3875.80 ,3753.00 ,450.32K,(0.02)
2019/1/2,3873.80 ,3809.70 ,3894.80 ,3768.10 ,554.47K,0.02 
2019/1/1,3809.40 ,3709.50 ,3814.30 ,3664.40 ,469.11K,0.03 
2018/12/31,3709.40 ,3815.10 ,3819.60 ,3658.80 ,545.83K,(0.03)
2018/12/30,3815.00 ,3708.20 ,3837.70 ,3682.50 ,519.17K,0.03 
2018/12/29,3706.80 ,3861.60 ,3899.60 ,3696.00 ,505.41K,(0.04)
2018/12/28,3861.60 ,3587.10 ,3900.30 ,3565.50 ,565.24K,0.08 
2018/12/27,3586.90 ,3793.40 ,3822.60 ,3560.80 ,543.44K,(0.05)
2018/12/26,3793.70 ,3762.80 ,3841.90 ,3680.30 ,567.11K,0.01 
2018/12/25,3762.50 ,4025.60 ,4030.70 ,3676.50 ,670.94K,(0.07)
2018/12/24,4026.10 ,3944.50 ,4208.20 ,3941.90 ,716.29K,0.02 
2018/12/23,3944.40 ,3964.30 ,4037.10 ,3904.60 ,572.21K,(0.01)
2018/12/22,3964.40 ,3850.90 ,3977.20 ,3803.70 ,554.59K,0.03 
2018/12/21,3850.90 ,4075.20 ,4153.10 ,3786.90 ,748.76K,(0.06)
2018/12/20,4076.00 ,3687.20 ,4140.30 ,3665.80 ,958.58K,0.11 
2018/12/19,3687.10 ,3668.10 ,3924.70 ,3647.50 ,792.40K,0.01 
2018/12/18,3668.00 ,3526.00 ,3683.10 ,3456.90 ,698.53K,0.04 
2018/12/17,3526.10 ,3248.30 ,3597.40 ,3243.10 ,534.78K,0.09 
2018/12/16,3247.90 ,3228.60 ,3305.00 ,3225.90 ,335.69K,0.01 
2018/12/15,3228.70 ,3247.80 ,3282.30 ,3177.00 ,332.95K,(0.01)
2018/12/14,3247.80 ,3315.40 ,3336.60 ,3199.10 ,445.56K,(0.02)
2018/12/13,3315.30 ,3466.20 ,3474.40 ,3284.80 ,435.89K,(0.04)
2018/12/12,3466.10 ,3390.20 ,3510.20 ,3379.40 ,391.17K,0.02 
2018/12/11,3407.70 ,3460.40 ,3485.90 ,3349.90 ,418.53K,(0.02)
2018/12/10,3460.50 ,3566.90 ,3622.40 ,3412.70 ,394.49K,(0.03)
2018/12/9,3567.50 ,3430.30 ,3677.60 ,3424.20 ,327.93K,0.04 
2018/12/8,3430.40 ,3422.30 ,3507.70 ,3302.90 ,424.40K,0.00 
2018/12/7,3422.20 ,3508.90 ,3626.60 ,3251.80 ,639.33K,(0.02)
2018/12/6,3508.60 ,3771.40 ,3887.20 ,3505.70 ,467.54K,(0.07)
2018/12/5,3771.60 ,3958.10 ,3974.10 ,3765.20 ,341.60K,(0.05)
2018/12/4,3958.50 ,3899.90 ,4082.90 ,3809.30 ,326.71K,0.02 
2018/12/3,3897.80 ,4160.30 ,4177.00 ,3839.90 ,355.10K,(0.06)
2018/12/2,4160.40 ,4196.20 ,4316.10 ,4105.30 ,298.63K,(0.01)
2018/12/1,4196.20 ,4038.70 ,4299.10 ,3967.10 ,316.30K,0.04 
2018/11/30,4039.70 ,4296.80 ,4340.60 ,3954.50 ,444.52K,(0.06)
2018/11/29,4296.50 ,4265.50 ,4440.10 ,4140.60 ,414.46K,0.01 
2018/11/28,4265.40 ,3866.40 ,4391.80 ,3866.40 ,533.04K,0.10 
2018/11/27,3866.50 ,3840.30 ,3920.60 ,3687.80 ,457.27K,0.01 
2018/11/26,3837.00 ,4061.00 ,4179.00 ,3679.80 ,571.04K,(0.06)
2018/11/25,4062.20 ,3920.30 ,4198.40 ,3634.20 ,619.95K,0.04 
2018/11/24,3920.40 ,4397.30 ,4494.60 ,3821.50 ,382.72K,(0.11)
2018/11/23,4398.00 ,4360.90 ,4455.60 ,4223.70 ,348.99K,0.01 
2018/11/22,4356.00 ,4646.40 ,4695.70 ,4346.70 ,261.85K,(0.06)
2018/11/21,4638.70 ,4523.00 ,4743.70 ,4393.00 ,412.74K,0.03 
2018/11/20,4524.60 ,4883.60 ,5013.40 ,4272.30 ,714.08K,(0.07)
2018/11/19,4883.80 ,5660.40 ,5662.50 ,4831.10 ,478.26K,(0.14)
2018/11/18,5658.30 ,5621.00 ,5727.90 ,5615.50 ,158.68K,0.01 
2018/11/17,5621.80 ,5636.20 ,5645.50 ,5561.40 ,156.51K,(0.00)
2018/11/16,5636.20 ,5723.50 ,5747.70 ,5539.70 ,224.12K,(0.01)
2018/11/15,5718.90 ,5854.00 ,5878.50 ,5384.10 ,375.86K,(0.02)
2018/11/14,5842.40 ,6428.90 ,6453.30 ,5619.20 ,438.21K,(0.09)
2018/11/13,6429.20 ,6435.00 ,6466.80 ,6386.70 ,137.60K,(0.00)
2018/11/12,6435.00 ,6445.00 ,6475.90 ,6409.40 ,130.16K,(0.00)
2018/11/11,6446.10 ,6427.10 ,6451.70 ,6359.00 ,127.40K,0.00 
2018/11/10,6427.10 ,6411.90 ,6461.70 ,6411.70 ,115.87K,0.00 
2018/11/9,6412.00 ,6473.80 ,6496.10 ,6390.00 ,151.60K,(0.01)
2018/11/8,6474.00 ,6565.30 ,6577.30 ,6466.30 ,159.30K,(0.01)
2018/11/7,6565.30 ,6503.10 ,6594.30 ,6502.00 ,170.76K,0.01 
2018/11/6,6502.80 ,6460.40 ,6509.60 ,6441.60 ,154.87K,0.01 
2018/11/5,6459.70 ,6478.20 ,6489.20 ,6431.70 ,128.51K,(0.00)
2018/11/4,6478.20 ,6386.20 ,6508.90 ,6359.70 ,128.76K,0.01 
2018/11/3,6386.20 ,6424.50 ,6429.50 ,6346.20 ,112.84K,(0.01)
2018/11/2,6424.70 ,6400.50 ,6444.30 ,6390.90 ,135.87K,0.00 
2018/11/1,6400.50 ,6365.90 ,6421.80 ,6354.20 ,124.16K,0.01 
2018/10/31,6365.90 ,6327.90 ,6405.70 ,6257.80 ,129.06K,0.01 
2018/10/30,6325.70 ,6336.70 ,6469.90 ,6316.50 ,128.21K,(0.00)
2018/10/29,6335.00 ,6486.10 ,6498.40 ,6310.50 ,160.52K,(0.02)
2018/10/28,6486.10 ,6494.60 ,6502.20 ,6461.20 ,93.97K,(0.00)
2018/10/27,6494.20 ,6510.00 ,6534.00 ,6473.70 ,76.72K,(0.00)
2018/10/26,6510.00 ,6507.00 ,6570.50 ,6498.50 ,97.17K,0.00 
2018/10/25,6507.00 ,6532.50 ,6544.80 ,6491.50 ,97.43K,(0.00)
2018/10/24,6530.70 ,6531.20 ,6593.80 ,6522.60 ,98.74K,0.00 
2018/10/23,6528.70 ,6558.60 ,6573.60 ,6500.50 ,108.86K,(0.00)
2018/10/22,6555.80 ,6583.00 ,6612.70 ,6529.50 ,101.57K,(0.00)
2018/10/21,6583.00 ,6575.90 ,6643.10 ,6568.00 ,92.94K,0.00 
2018/10/20,6572.20 ,6511.70 ,6593.70 ,6495.90 ,97.77K,0.01 
2018/10/19,6512.00 ,6576.40 ,6603.20 ,6506.90 ,121.44K,(0.01)
2018/10/18,6574.10 ,6690.10 ,6736.30 ,6530.60 ,134.15K,(0.02)
2018/10/17,6686.60 ,6718.90 ,6745.90 ,6637.80 ,136.71K,(0.00)
2018/10/16,6705.30 ,6712.40 ,6836.70 ,6645.40 ,155.85K,0.00 
2018/10/15,6699.80 ,6326.80 ,7358.40 ,6300.20 ,443.33K,0.06 
2018/10/14,6326.80 ,6321.60 ,6390.90 ,6300.00 ,99.38K,0.00 
2018/10/13,6321.70 ,6291.30 ,6329.30 ,6282.80 ,94.45K,0.00 
2018/10/12,6291.30 ,6239.20 ,6344.80 ,6206.80 ,147.40K,0.01 
2018/10/11,6239.10 ,6618.00 ,6622.50 ,6206.20 ,245.28K,(0.06)
2018/10/10,6618.00 ,6650.60 ,6653.50 ,6526.00 ,101.93K,(0.00)
2018/10/9,6650.80 ,6669.60 ,6678.90 ,6613.30 ,80.79K,(0.00)
2018/10/8,6669.60 ,6611.00 ,6699.50 ,6589.90 ,119.68K,0.01 
2018/10/7,6611.00 ,6596.30 ,6633.90 ,6523.80 ,77.06K,0.00 
2018/10/6,6596.30 ,6639.10 ,6661.50 ,6550.40 ,9.18M,(0.01)
